,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
11446,Sardis City,Sardis City,AL,Alabama,1055,Etowah,34.1749,-86.1125,1775,87.0,polygon,False,True,America/Chicago,3,35956,1840017967
11474,Camden,Camden,AL,Alabama,1131,Wilcox,32.0007,-87.2967,1765,162.0,polygon,False,True,America/Chicago,3,36726,1840001060
11524,Elberta,Elberta,AL,Alabama,1003,Baldwin,30.3855,-87.5888,1746,96.0,polygon,False,True,America/Chicago,3,36530,1840017125
11554,Grove Hill,Grove Hill,AL,Alabama,1025,Clarke,31.7006,-87.7748,1738,88.0,polygon,False,True,America/Chicago,3,36451,1840005924
11587,Harpersville,Harpersville,AL,Alabama,1117,Shelby,33.3184,-86.4287,1727,31.0,polygon,False,True,America/Chicago,3,35078,1840016847
11592,Westover,Westover,AL,Alabama,1117,Shelby,33.3685,-86.5346,1726,34.0,polygon,False,True,America/Chicago,3,35078 35147 35185,1840016849
11606,Ragland,Ragland,AL,Alabama,1115,St. Clair,33.7469,-86.1384,1722,39.0,polygon,False,True,America/Chicago,3,35131,1840017994
11613,Butler,Butler,AL,Alabama,1023,Choctaw,32.0965,-88.2108,1721,98.0,polygon,False,True,America/Chicago,3,36904,1840015823
11711,Concord,Concord,AL,Alabama,1073,Jefferson,33.4674,-87.0392,1690,193.0,polygon,False,False,America/Chicago,3,35023,1840013094
11738,Summerdale,Summerdale,AL,Alabama,1003,Baldwin,30.4783,-87.6904,1681,64.0,polygon,False,True,America/Chicago,3,36535 36580,1840017126
11775,Blountsville,Blountsville,AL,Alabama,1009,Blount,34.0814,-86.5867,1670,118.0,polygon,False,True,America/Chicago,3,35031,1840015600
11796,Coaling,Coaling,AL,Alabama,1125,Tuscaloosa,33.1641,-87.3534,1663,128.0,polygon,False,True,America/Chicago,3,35453 35449,1840016840
11813,Rehobeth,Rehobeth,AL,Alabama,1069,Houston,31.1242,-85.4382,1657,85.0,polygon,False,True,America/Chicago,3,36301,1840018195
11827,Vance,Vance,AL,Alabama,1125,Tuscaloosa,33.1745,-87.2313,1654,62.0,polygon,False,True,America/Chicago,3,35188 35490,1840016842
11913,Stewartville,Stewartville,AL,Alabama,1037,Coosa,33.0725,-86.2658,1627,26.0,polygon,False,False,America/Chicago,3,35151 35183,1840023022
11953,Gordo,Gordo,AL,Alabama,1107,Pickens,33.322,-87.904,1614,191.0,polygon,False,True,America/Chicago,3,35466,1840003367
11972,Georgiana,Georgiana,AL,Alabama,1013,Butler,31.6391,-86.7468,1608,99.0,polygon,False,True,America/Chicago,3,36033,1840003191
11985,Blue Ridge,Blue Ridge,AL,Alabama,1051,Elmore,32.501,-86.1839,1602,79.0,polygon,False,False,America/Chicago,3,36093,1840013806
11993,Coats Bend,Coats Bend,AL,Alabama,1055,Etowah,34.0774,-85.8742,1600,72.0,polygon,False,True,America/Chicago,3,35901,1840075147
12090,Marbury,Marbury,AL,Alabama,1001,Autauga,32.6793,-86.4607,1573,26.0,polygon,False,False,America/Chicago,3,36022 36051,1840023045
12150,Reform,Reform,AL,Alabama,1107,Pickens,33.3788,-88.0173,1552,74.0,polygon,False,True,America/Chicago,3,35481,1840018010
12359,Mount Vernon,Mount Vernon,AL,Alabama,1097,Mobile,31.0889,-88.0137,1495,105.0,polygon,False,True,America/Chicago,3,36560,1840017140
12372,Sylvan Springs,Sylvan Springs,AL,Alabama,1073,Jefferson,33.5287,-87.0312,1492,66.0,polygon,False,True,America/Chicago,3,35118,1840016803
12427,Webb,Webb,AL,Alabama,1069,Houston,31.2572,-85.2896,1477,50.0,polygon,False,True,America/Chicago,3,36376 36321,1840017134
12441,Axis,Axis,AL,Alabama,1097,Mobile,30.9296,-88.0179,1473,145.0,polygon,False,False,America/Chicago,3,36505,1840025979
12494,Ardmore,Ardmore,AL,Alabama,1083,Limestone,34.9847,-86.8373,1463,276.0,polygon,False,True,America/Chicago,3,35739,1840015515
12495,Malvern,Malvern,AL,Alabama,1061,Geneva,31.1428,-85.521,1463,40.0,polygon,False,True,America/Chicago,3,36375 36301 36305,1840017137
12512,Ballplay,Ballplay,AL,Alabama,1055,Etowah,34.0179,-85.7853,1458,23.0,polygon,False,False,America/Chicago,3,35903 36272,1840022887
12520,Newton,Newton,AL,Alabama,1045,Dale,31.3423,-85.5893,1456,39.0,polygon,False,True,America/Chicago,3,36371 36352 36360,1840017088
12614,Fayetteville,Fayetteville,AL,Alabama,1121,Talladega,33.1643,-86.4411,1432,31.0,polygon,False,False,America/Chicago,3,35151 35044,1840022953
12677,Redstone Arsenal,Redstone Arsenal,AL,Alabama,1089,Madison,34.6843,-86.647,1414,70.0,polygon,True,True,America/Chicago,3,35808,1840035873
12737,Shoal Creek,Shoal Creek,AL,Alabama,1117,Shelby,33.4328,-86.6071,1398,107.0,polygon,False,True,America/Chicago,3,35242 35094,1840075164
12768,Flomaton,Flomaton,AL,Alabama,1053,Escambia,31.0127,-87.2541,1393,105.0,polygon,False,True,America/Chicago,3,36441,1840006309
12851,Rock Creek,Rock Creek,AL,Alabama,1073,Jefferson,33.4772,-87.0812,1369,175.0,polygon,False,False,America/Chicago,3,35023,1840027632
12937,Elmore,Elmore,AL,Alabama,1051,Elmore,32.5552,-86.3425,1348,82.0,polygon,False,True,America/Chicago,3,36022 36025,1840016966
12938,Munford,Munford,AL,Alabama,1121,Talladega,33.5259,-85.9554,1348,203.0,polygon,False,True,America/Chicago,3,36268,1840022952
12958,Hayden,Hayden,AL,Alabama,1009,Blount,33.8822,-86.7839,1343,129.0,polygon,False,True,America/Chicago,3,35180 35079,1840015601
12996,Dauphin Island,Dauphin Island,AL,Alabama,1097,Mobile,30.2525,-88.1438,1335,82.0,polygon,False,True,America/Chicago,3,36528,1840017141
13015,Lillian,Lillian,AL,Alabama,1003,Baldwin,30.4122,-87.432,1330,268.0,polygon,False,False,America/Chicago,3,36549,1840025228
13017,Brookside,Brookside,AL,Alabama,1073,Jefferson,33.638,-86.9014,1329,80.0,polygon,False,True,America/Chicago,3,35214 35117 35036,1840015669
13070,Goodwater,Goodwater,AL,Alabama,1037,Coosa,33.0608,-86.0516,1315,78.0,polygon,False,True,America/Chicago,3,35072,1840007377
13115,Cleveland,Cleveland,AL,Alabama,1009,Blount,33.9965,-86.5671,1306,64.0,polygon,False,True,America/Chicago,3,35049 35121,1840016718
13121,Shelby,Shelby,AL,Alabama,1117,Shelby,33.1068,-86.5825,1305,26.0,polygon,False,False,America/Chicago,3,35051 35143,1840022965
13154,Coosada,Coosada,AL,Alabama,1051,Elmore,32.4983,-86.3279,1298,72.0,polygon,False,True,America/Chicago,3,36054 36020,1840016963
13265,Clio,Clio,AL,Alabama,1005,Barbour,31.7085,-85.6109,1274,48.0,polygon,False,True,America/Chicago,3,36017,1840014926
13331,New Brockton,New Brockton,AL,Alabama,1031,Coffee,31.3784,-85.9228,1261,60.0,polygon,False,True,America/Chicago,3,36351,1840017091
13342,Hackleburg,Hackleburg,AL,Alabama,1093,Marion,34.2693,-87.8303,1258,31.0,polygon,False,True,America/Chicago,3,35564,1840016697
13349,Falkville,Falkville,AL,Alabama,1103,Morgan,34.3793,-86.9086,1257,128.0,polygon,False,True,America/Chicago,3,35622,1840002079
13361,Cottonwood,Cottonwood,AL,Alabama,1069,Houston,31.0552,-85.3007,1255,83.0,polygon,False,True,America/Chicago,3,36320,1840017130
13371,West Blocton,West Blocton,AL,Alabama,1007,Bibb,33.1186,-87.1253,1252,100.0,polygon,False,True,America/Chicago,3,35184,1840016894
13378,Rogersville,Rogersville,AL,Alabama,1077,Lauderdale,34.8251,-87.2821,1251,159.0,polygon,False,True,America/Chicago,3,35652,1840017891
13440,Tidmore Bend,Tidmore Bend,AL,Alabama,1055,Etowah,34.0324,-85.9254,1237,49.0,polygon,False,True,America/Chicago,3,35901,1840075168
13441,Deatsville,Deatsville,AL,Alabama,1051,Elmore,32.5863,-86.3918,1237,99.0,polygon,False,True,America/Chicago,3,36054 36022,1840016964
13600,New Market,New Market,AL,Alabama,1089,Madison,34.8892,-86.4226,1205,26.0,polygon,False,False,America/Chicago,3,35761,1840013548
13638,Locust Fork,Locust Fork,AL,Alabama,1009,Blount,33.8957,-86.6301,1197,119.0,polygon,False,True,America/Chicago,3,35097,1840016717
13640,Stapleton,Stapleton,AL,Alabama,1003,Baldwin,30.7394,-87.7943,1196,42.0,polygon,False,False,America/Chicago,3,36578,1840027497
13703,Chatom,Chatom,AL,Alabama,1129,Washington,31.4691,-88.246,1182,42.0,polygon,False,True,America/Chicago,3,36518,1840001112
13765,Silverhill,Silverhill,AL,Alabama,1003,Baldwin,30.5455,-87.7505,1170,359.0,polygon,False,True,America/Chicago,3,36576,1840018194
13843,Fort Deposit,Fort Deposit,AL,Alabama,1085,Lowndes,31.9863,-86.5664,1155,78.0,polygon,False,True,America/Chicago,3,36032,1840002146
13851,Frisco City,Frisco City,AL,Alabama,1099,Monroe,31.4353,-87.4037,1153,110.0,polygon,False,True,America/Chicago,3,36445,1840005003
13852,Ohatchee,Ohatchee,AL,Alabama,1015,Calhoun,33.7877,-86.028,1153,75.0,polygon,False,True,America/Chicago,3,36271,1840016782
14128,Berry,Berry,AL,Alabama,1057,Fayette,33.6623,-87.6079,1095,39.0,polygon,False,True,America/Chicago,3,35546,1840015661
14147,New Union,New Union,AL,Alabama,1055,Etowah,34.1422,-86.2218,1091,34.0,polygon,False,True,America/Chicago,3,35956,1840075158
14155,Steele,Steele,AL,Alabama,1115,St. Clair,33.937,-86.2004,1089,62.0,polygon,False,True,America/Chicago,3,35987,1840016773
14245,Minor,Minor,AL,Alabama,1073,Jefferson,33.5389,-86.9402,1074,591.0,polygon,False,False,America/Chicago,3,35224,1840013726
14253,Phil Campbell,Phil Campbell,AL,Alabama,1059,Franklin,34.3519,-87.7062,1071,101.0,polygon,False,True,America/Chicago,3,35581,1840016626
14267,Bear Creek,Bear Creek,AL,Alabama,1093,Marion,34.2651,-87.7164,1068,30.0,polygon,False,True,America/Chicago,3,35581 35543,1840015585
14298,Double Springs,Double Springs,AL,Alabama,1133,Winston,34.1502,-87.3912,1062,80.0,polygon,False,True,America/Chicago,3,35553,1840007127
14388,Fyffe,Fyffe,AL,Alabama,1049,DeKalb,34.4496,-85.9049,1045,91.0,polygon,False,True,America/Chicago,3,35971,1840004830
14416,Town Creek,Town Creek,AL,Alabama,1079,Lawrence,34.6718,-87.4063,1039,149.0,polygon,False,True,America/Chicago,3,35672,1840016591
14543,Vandiver,Vandiver,AL,Alabama,1117,Shelby,33.4601,-86.5251,1016,19.0,polygon,False,False,America/Chicago,3,35147 35176,1840022967
14557,Leesburg,Leesburg,AL,Alabama,1019,Cherokee,34.1839,-85.775,1013,62.0,polygon,False,True,America/Chicago,3,35983,1840016636
14558,Eclectic,Eclectic,AL,Alabama,1051,Elmore,32.6387,-86.0386,1013,95.0,polygon,False,True,America/Chicago,3,36024,1840016965
14567,Bon Secour,Bon Secour,AL,Alabama,1003,Baldwin,30.3222,-87.7271,1011,90.0,polygon,False,False,America/Chicago,3,36511 36535,1840027557
14584,Cherokee,Cherokee,AL,Alabama,1033,Colbert,34.7577,-87.967,1008,175.0,polygon,False,True,America/Chicago,3,35616,1840016548
14691,Littleville,Littleville,AL,Alabama,1033,Colbert,34.5951,-87.6719,992,77.0,polygon,False,True,America/Chicago,3,35674 35654,1840016547
14719,Brantleyville,Brantleyville,AL,Alabama,1117,Shelby,33.2196,-86.882,987,173.0,polygon,False,False,America/Chicago,3,35114,1840022963
14740,Hollywood,Hollywood,AL,Alabama,1071,Jackson,34.719,-85.965,984,42.0,polygon,False,True,America/Chicago,3,35769 35752,1840016522
14767,Millport,Millport,AL,Alabama,1075,Lamar,33.5586,-88.0817,980,68.0,polygon,False,True,America/Chicago,3,35576,1840016756
14808,Mignon,Mignon,AL,Alabama,1121,Talladega,33.1948,-86.2651,974,187.0,polygon,False,False,America/Chicago,3,35150,1840027518
14846,Powell,Powell,AL,Alabama,1049,DeKalb,34.5325,-85.8979,967,75.0,polygon,False,True,America/Chicago,3,35986 35971,1840017914
14870,Coker,Coker,AL,Alabama,1125,Tuscaloosa,33.2446,-87.6799,964,190.0,polygon,False,True,America/Chicago,3,35452,1840016841
14924,Calvert,Calvert,AL,Alabama,1129,Washington,31.154,-88.0169,957,158.0,polygon,False,False,America/Chicago,3,36513 36560,1840025955
14940,Killen,Killen,AL,Alabama,1077,Lauderdale,34.8607,-87.5269,955,182.0,polygon,False,True,America/Chicago,3,35645,1840016503
14972,Camp Hill,Camp Hill,AL,Alabama,1123,Tallapoosa,32.8002,-85.6536,950,40.0,polygon,False,True,America/Chicago,3,36850,1840015761
14978,Triana,Triana,AL,Alabama,1089,Madison,34.5904,-86.7418,949,299.0,polygon,False,True,America/Chicago,3,35756,1840016520
15009,Carrollton,Carrollton,AL,Alabama,1107,Pickens,33.2619,-88.0951,943,176.0,polygon,False,True,America/Chicago,3,35447,1840004806
15042,Parrish,Parrish,AL,Alabama,1127,Walker,33.7323,-87.2802,937,172.0,polygon,False,True,America/Chicago,3,35580,1840016770
15197,Grant,Grant,AL,Alabama,1095,Marshall,34.5189,-86.2492,916,191.0,polygon,False,True,America/Chicago,3,35747,1840016620
15208,Dunnavant,Dunnavant,AL,Alabama,1117,Shelby,33.5006,-86.538,914,19.0,polygon,False,True,America/Chicago,3,35094 35176,1840037812
15216,Altoona,Altoona,AL,Alabama,1055,Etowah,34.031,-86.3181,913,81.0,polygon,False,True,America/Chicago,3,35952,1840000720
15319,Geraldine,Geraldine,AL,Alabama,1049,DeKalb,34.3577,-86.0037,898,88.0,polygon,False,True,America/Chicago,3,35974,1840004919
15363,Hollins,Hollins,AL,Alabama,1027,Clay,33.1213,-86.129,892,29.0,polygon,False,False,America/Chicago,3,35072,1840022973
15399,Ivalee,Ivalee,AL,Alabama,1055,Etowah,34.0372,-86.1472,886,45.0,polygon,False,False,America/Chicago,3,35954,1840022890
15475,Mosses,Mosses,AL,Alabama,1085,Lowndes,32.1801,-86.6888,874,71.0,polygon,False,True,America/Chicago,3,36040,1840017006
15482,Brilliant,Brilliant,AL,Alabama,1093,Marion,34.0256,-87.7691,873,31.0,polygon,False,True,America/Chicago,3,35594 35548,1840015586
15500,Autaugaville,Autaugaville,AL,Alabama,1001,Autauga,32.432,-86.6579,871,42.0,polygon,False,True,America/Chicago,3,36003,1840015797
15531,Sterrett,Sterrett,AL,Alabama,1117,Shelby,33.449,-86.4645,866,14.0,polygon,False,False,America/Chicago,3,35147 35178,1840022966
15637,Pine Hill,Pine Hill,AL,Alabama,1131,Wilcox,31.9858,-87.5875,852,86.0,polygon,False,True,America/Chicago,3,36769,1840017026
15744,Skyline,Skyline,AL,Alabama,1071,Jackson,34.7987,-86.1229,838,81.0,polygon,False,True,America/Chicago,3,35768 35776,1840017900
15745,Snead,Snead,AL,Alabama,1009,Blount,34.1162,-86.3901,838,58.0,polygon,False,True,America/Chicago,3,35952,1840017964
15844,Jacksons' Gap,Jacksons' Gap,AL,Alabama,1123,Tallapoosa,32.8831,-85.815,827,37.0,polygon,False,True,America/Chicago,3,36861,1840025222
15854,Holly Pond,Holly Pond,AL,Alabama,1043,Cullman,34.1696,-86.6125,826,71.0,polygon,False,True,America/Chicago,3,35055 35083,1840016698
15880,Magnolia Springs,Magnolia Springs,AL,Alabama,1003,Baldwin,30.4003,-87.7748,823,353.0,polygon,False,True,America/Chicago,3,36535 36555,1840017124
15881,Notasulga,Notasulga,AL,Alabama,1087,Macon,32.5569,-85.6695,823,23.0,polygon,False,True,America/Chicago,3,36866,1840016981
15948,Gurley,Gurley,AL,Alabama,1089,Madison,34.7072,-86.3768,812,88.0,polygon,False,True,America/Chicago,3,35748,1840016519
15967,Mulga,Mulga,AL,Alabama,1073,Jefferson,33.5534,-86.9735,810,487.0,polygon,False,True,America/Chicago,3,35005 35118,1840016802
16091,Wedowee,Wedowee,AL,Alabama,1111,Randolph,33.3077,-85.4864,794,87.0,polygon,False,True,America/Chicago,3,36278,1840005602
16164,Hayneville,Hayneville,AL,Alabama,1085,Lowndes,32.1822,-86.5787,784,162.0,polygon,False,True,America/Chicago,3,36040,1840003774
16217,Douglas,Douglas,AL,Alabama,1095,Marshall,34.1705,-86.3224,778,88.0,polygon,False,True,America/Chicago,3,35957 35980 35964,1840016619
16238,Susan Moore,Susan Moore,AL,Alabama,1009,Blount,34.0799,-86.4234,776,57.0,polygon,False,True,America/Chicago,3,35952 35031 35121,1840016720
16255,Egypt,Egypt,AL,Alabama,1055,Etowah,34.0759,-86.1651,774,33.0,polygon,False,False,America/Chicago,3,35952 35956,1840022888
16262,Somerville,Somerville,AL,Alabama,1103,Morgan,34.4676,-86.7935,773,97.0,polygon,False,True,America/Chicago,3,35670 35640,1840004313
16292,White Plains,White Plains,AL,Alabama,1015,Calhoun,33.7603,-85.688,770,23.0,polygon,False,False,America/Chicago,3,36207,1840022932
16298,Bristow Cove,Bristow Cove,AL,Alabama,1055,Etowah,34.1092,-86.241,769,27.0,polygon,False,True,America/Chicago,3,35956,1840037800
16309,Brantley,Brantley,AL,Alabama,1041,Crenshaw,31.5822,-86.2569,768,95.0,polygon,False,True,America/Chicago,3,36009,1840015844
16364,New Site,New Site,AL,Alabama,1123,Tallapoosa,33.0283,-85.7801,760,29.0,polygon,False,True,America/Chicago,3,36256,1840016915
16391,Leighton,Leighton,AL,Alabama,1033,Colbert,34.6941,-87.5282,756,135.0,polygon,False,True,America/Chicago,3,35646,1840016546
16400,Hobson City,Hobson City,AL,Alabama,1015,Calhoun,33.6148,-85.8561,755,278.0,polygon,False,True,America/Chicago,3,36203 36201,1840016781
16435,White Hall,White Hall,AL,Alabama,1085,Lowndes,32.2993,-86.7148,751,18.0,polygon,False,True,America/Chicago,3,36785 36752 36040,1840017009
16436,Perdido,Perdido,AL,Alabama,1003,Baldwin,31.0033,-87.6324,751,26.0,polygon,False,False,America/Chicago,3,36562,1840027534
16495,South Vinemont,South Vinemont,AL,Alabama,1043,Cullman,34.2348,-86.8642,745,330.0,polygon,False,True,America/Chicago,3,35058 35179,1840017959
16513,Edgewater,Edgewater,AL,Alabama,1073,Jefferson,33.5286,-86.9574,743,236.0,polygon,False,False,America/Chicago,3,35224,1840013093
16514,Gallant,Gallant,AL,Alabama,1055,Etowah,34.0013,-86.2304,743,19.0,polygon,False,False,America/Chicago,3,35972,1840022889
16537,Section,Section,AL,Alabama,1071,Jackson,34.5816,-85.9849,740,62.0,polygon,False,True,America/Chicago,3,35771,1840017899
16545,Ariton,Ariton,AL,Alabama,1045,Dale,31.5978,-85.7131,739,56.0,polygon,False,True,America/Chicago,3,36311,1840004920
16570,Columbia,Columbia,AL,Alabama,1069,Houston,31.2968,-85.1103,737,72.0,polygon,False,True,America/New_York,3,36319,1840017129
16673,Oakman,Oakman,AL,Alabama,1127,Walker,33.7141,-87.389,724,90.0,polygon,False,True,America/Chicago,3,35579,1840016769
16683,Woodville,Woodville,AL,Alabama,1071,Jackson,34.6256,-86.2792,723,42.0,polygon,False,True,America/Chicago,3,35776,1840016527
16734,Ider,Ider,AL,Alabama,1049,DeKalb,34.7022,-85.6691,718,51.0,polygon,False,True,America/Chicago,3,35981 35978,1840016550
16735,Addison,Addison,AL,Alabama,1133,Winston,34.2017,-87.1765,718,73.0,polygon,False,True,America/Chicago,3,35540,1840015589
16766,Wadley,Wadley,AL,Alabama,1111,Randolph,33.1239,-85.5683,714,189.0,polygon,False,True,America/Chicago,3,36276,1840016864
16801,Lexington,Lexington,AL,Alabama,1077,Lauderdale,34.9652,-87.3735,709,84.0,polygon,False,True,America/Chicago,3,35648,1840016504
16802,Stockton,Stockton,AL,Alabama,1003,Baldwin,30.9946,-87.86,709,29.0,polygon,False,False,America/Chicago,3,36507 36579,1840027498
16864,Maplesville,Maplesville,AL,Alabama,1021,Chilton,32.7867,-86.8783,700,82.0,polygon,False,True,America/Chicago,3,36750,1840016919
16865,Walnut Grove,Walnut Grove,AL,Alabama,1055,Etowah,34.0641,-86.2863,700,53.0,polygon,False,True,America/Chicago,3,35952 35990,1840016722
16923,Pisgah,Pisgah,AL,Alabama,1071,Jackson,34.6844,-85.846,692,55.0,polygon,False,True,America/Chicago,3,35765,1840016529
16941,Joppa,Joppa,AL,Alabama,1043,Cullman,34.2982,-86.5506,690,137.0,polygon,False,False,America/Chicago,3,35016 35087,1840025862
16978,Leroy,Leroy,AL,Alabama,1129,Washington,31.4952,-87.969,685,22.0,polygon,False,False,America/Chicago,3,36548,1840025960
17012,Wilton,Wilton,AL,Alabama,1117,Shelby,33.0813,-86.8799,681,274.0,polygon,False,True,America/Chicago,3,35187 35115,1840016851
17101,St. Florian,St. Florian,AL,Alabama,1077,Lauderdale,34.8714,-87.6224,670,68.0,polygon,False,True,America/Chicago,3,35634,1840017892
17274,Allgood,Allgood,AL,Alabama,1009,Blount,33.9064,-86.5178,650,241.0,polygon,False,True,America/Chicago,3,35013 35121,1840015599
17284,Perdido Beach,Perdido Beach,AL,Alabama,1003,Baldwin,30.3554,-87.5036,649,211.0,polygon,False,True,America/Chicago,3,36530,1840023131
17412,Lynn,Lynn,AL,Alabama,1133,Winston,34.0548,-87.5555,635,23.0,polygon,False,True,America/Chicago,3,35565 35575,1840016709
17426,McDonald Chapel,McDonald Chapel,AL,Alabama,1073,Jefferson,33.5189,-86.9385,633,227.0,polygon,False,False,America/Chicago,3,35224,1840013725
17440,Excel,Excel,AL,Alabama,1099,Monroe,31.4264,-87.3433,632,148.0,polygon,False,True,America/Chicago,3,36460 36439,1840004979
17454,Pinckard,Pinckard,AL,Alabama,1045,Dale,31.3173,-85.543,630,45.0,polygon,False,True,America/Chicago,3,36371,1840017089
17483,Reece City,Reece City,AL,Alabama,1055,Etowah,34.0772,-86.0345,627,68.0,polygon,False,True,America/Chicago,3,35954,1840017965
17522,Dodge City,Dodge City,AL,Alabama,1043,Cullman,34.0453,-86.8837,623,69.0,polygon,False,True,America/Chicago,3,35057 35077,1840016700
17560,North Courtland,North Courtland,AL,Alabama,1079,Lawrence,34.6788,-87.3083,620,361.0,polygon,False,True,America/Chicago,3,35618,1840016592
17571,Baileyton,Baileyton,AL,Alabama,1043,Cullman,34.2609,-86.6082,619,45.0,polygon,False,True,America/Chicago,3,35019,1840015588
17592,Trafford,Trafford,AL,Alabama,1073,Jefferson,33.8194,-86.7467,617,97.0,polygon,False,True,America/Chicago,3,35180 35172,1840016804
17659,West Point,West Point,AL,Alabama,1043,Cullman,34.2401,-86.9626,609,68.0,polygon,False,True,America/Chicago,3,35057 35179,1840016704
17804,Babbie,Babbie,AL,Alabama,1039,Covington,31.3022,-86.3229,596,20.0,polygon,False,True,America/Chicago,3,36467 36421,1840015865
17869,Hollis Crossroads,Hollis Crossroads,AL,Alabama,1029,Cleburne,33.5231,-85.6437,591,18.0,polygon,False,False,America/Chicago,3,36264 36258,1840022933
17890,Hurtsboro,Hurtsboro,AL,Alabama,1113,Russell,32.2401,-85.4147,589,220.0,polygon,False,True,America/Chicago,3,36860,1840016999
17901,Courtland,Courtland,AL,Alabama,1079,Lawrence,34.6703,-87.3262,588,76.0,polygon,False,True,America/Chicago,3,35618,1840016590
17902,Forkland,Forkland,AL,Alabama,1063,Greene,32.6489,-87.8671,588,64.0,polygon,False,True,America/Chicago,3,36740,1840002097
17936,Clayhatchee,Clayhatchee,AL,Alabama,1045,Dale,31.2434,-85.7136,585,83.0,polygon,False,True,America/Chicago,3,36322,1840017086
18002,Pickensville,Pickensville,AL,Alabama,1107,Pickens,33.2336,-88.2743,578,28.0,polygon,False,True,America/Chicago,3,35447,1840005373
18086,Sand Rock,Sand Rock,AL,Alabama,1019,Cherokee,34.2308,-85.7712,569,53.0,polygon,False,True,America/Chicago,3,35983,1840017941
18237,Grimes,Grimes,AL,Alabama,1045,Dale,31.2999,-85.4502,556,171.0,polygon,False,True,America/Chicago,3,36303 36350,1840003500
18329,Valley Head,Valley Head,AL,Alabama,1049,DeKalb,34.5575,-85.6214,549,61.0,polygon,False,True,America/Chicago,3,35989,1840016559
18355,Kinston,Kinston,AL,Alabama,1031,Coffee,31.22,-86.1705,547,43.0,polygon,False,True,America/Chicago,3,36453,1840017090
18417,Castleberry,Castleberry,AL,Alabama,1035,Conecuh,31.3001,-87.027,540,121.0,polygon,False,True,America/Chicago,3,36432,1840017079
18467,River Falls,River Falls,AL,Alabama,1039,Covington,31.3524,-86.5412,535,30.0,polygon,False,True,America/Chicago,3,36474 36476 36421,1840018177
18491,Belle Fontaine,Belle Fontaine,AL,Alabama,1097,Mobile,30.492,-88.1131,532,132.0,polygon,False,True,America/Chicago,3,36582,1840023701
18611,Hillsboro,Hillsboro,AL,Alabama,1079,Lawrence,34.6408,-87.1837,521,106.0,polygon,False,True,America/Chicago,3,35643,1840016589
18612,Oak Grove,Oak Grove,AL,Alabama,1121,Talladega,33.1928,-86.3036,521,113.0,polygon,False,True,America/Chicago,3,35151 35150,1840016831
18637,Our Town,Our Town,AL,Alabama,1123,Tallapoosa,32.8304,-85.9687,519,16.0,polygon,False,False,America/Chicago,3,35010,1840023017
18709,Franklin,Franklin,AL,Alabama,1087,Macon,32.4514,-85.7864,512,13.0,polygon,False,True,America/Chicago,3,36083,1840016980
18710,Newville,Newville,AL,Alabama,1067,Henry,31.4206,-85.3367,512,49.0,polygon,False,True,America/Chicago,3,36353,1840017073
18733,Elkmont,Elkmont,AL,Alabama,1083,Limestone,34.9289,-86.9765,510,119.0,polygon,False,True,America/Chicago,3,35620,1840016511
18734,Avon,Avon,AL,Alabama,1069,Houston,31.1799,-85.2802,510,76.0,polygon,False,True,America/Chicago,3,36312,1840015881
18800,Lockhart,Lockhart,AL,Alabama,1039,Covington,31.0128,-86.3505,504,178.0,polygon,False,True,America/Chicago,3,36442 36455,1840017095
18836,Garden City,Garden City,AL,Alabama,1043,Cullman,34.0152,-86.752,501,64.0,polygon,False,True,America/Chicago,3,35077 35070,1840002685
18867,Eva,Eva,AL,Alabama,1103,Morgan,34.3274,-86.7614,499,46.0,polygon,False,True,America/Chicago,3,35621,1840001840
18896,Millry,Millry,AL,Alabama,1129,Washington,31.6256,-88.3191,497,25.0,polygon,False,True,America/Chicago,3,36558,1840017081
18911,Hammondville,Hammondville,AL,Alabama,1049,DeKalb,34.5685,-85.6397,495,38.0,polygon,False,True,America/Chicago,3,35989,1840016557
18919,Nances Creek,Nances Creek,AL,Alabama,1015,Calhoun,33.8588,-85.6733,494,32.0,polygon,False,False,America/Chicago,3,36265 36272,1840022931
18934,Lisman,Lisman,AL,Alabama,1023,Choctaw,32.1792,-88.3002,493,73.0,polygon,False,True,America/Chicago,3,36912,1840017015
18944,McKenzie,McKenzie,AL,Alabama,1013,Butler,31.5428,-86.7246,492,51.0,polygon,False,True,America/Chicago,3,36456,1840017055
19015,Rock Mills,Rock Mills,AL,Alabama,1111,Randolph,33.1563,-85.2861,486,29.0,polygon,False,False,America/Chicago,3,36274,1840013762
19098,Glen Allen,Glen Allen,AL,Alabama,1057,Fayette,33.8922,-87.7328,480,28.0,polygon,False,True,America/Chicago,3,35559 35594 35554,1840005839
19122,Red Level,Red Level,AL,Alabama,1039,Covington,31.4055,-86.6084,478,96.0,polygon,False,True,America/Chicago,3,36474,1840018176
19278,Midway,Midway,AL,Alabama,1011,Bullock,32.0764,-85.5244,466,54.0,polygon,False,True,America/Chicago,3,36053,1840017020
19325,Fairview,Fairview,AL,Alabama,1043,Cullman,34.2477,-86.6843,463,66.0,polygon,False,True,America/Chicago,3,35058,1840002078
19337,Louisville,Louisville,AL,Alabama,1005,Barbour,31.781,-85.5583,462,64.0,polygon,False,True,America/Chicago,3,36048,1840003795
